基金代码,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
000634.OF,,,,,,88.07572174072266,76.36140441894531,71.7786865234375,78.15372467041016,63.88875961303711,67.92237854003906,74.80107116699219,68.05436706542969,73.32701873779297,49.86517333984375,65.67031860351562,37.7938232421875,69.61991882324219,68.97457885742188,56.57611083984375,66.47594451904297,68.27490234375,66.06737518310547,75.01638793945312,75.96986389160156,71.98063659667969,72.09735107421875,73.23831176757812,72.29302215576172,72.16251373291016,76.14618682861328,76.02291870117188,77.12371826171875,74.41621398925781,75.08826446533203,77.43748474121094,69.38105773925781,76.03925323486328,69.89739227294922,78.013916015625,56.0343132019043,69.81671905517578,63.585514068603516,52.894065856933594,67.24156951904297,73.8388671875,74.97058868408203,74.96686553955078,73.45894622802734,63.25096130371094,68.77180480957031,72.06246948242188,68.1848373413086,70.22740936279297,72.56971740722656,66.3570785522461,66.88998413085938,69.5350570678711,70.30492401123047,67.10826110839844,58.41688919067383,44.475650787353516,59.48317337036133,63.54629898071289,41.41096115112305,87.47914123535156,92.30604553222656,88.63269805908203,84.20722961425781,79.46234893798828,52.85107421875,78.84719848632812,83.70747375488281,74.13028717041016,89.43428039550781,81.59017181396484,83.5602798461914,89.00865173339844,88.50872802734375,65.91725158691406,49.300811767578125,19.47550392150879,26.499332427978516,17.8374080657959,87.13451385498047,93.32620239257812,84.52713012695312,93.97740173339844,79.24530029296875,91.55844116210938,93.43014526367188,93.796630859375,93.25357055664062,93.12566375732422
184698.OF,,,,,,,,73.16851043701172,77.38948822021484,77.81145477294922,66.78817749023438,76.9893798828125,72.21929931640625,64.90396118164062,46.02342224121094,45.80072784423828,58.410797119140625,59.13916015625,56.174007415771484,48.4651985168457,59.42913055419922,58.85150146484375,58.11237716674805,74.14131927490234,77.16632843017578,70.4617691040039,70.17872619628906,75.7205810546875,72.45015716552734,69.90031433105469,70.95306396484375,62.31132888793945,73.06103515625,77.46682739257812,77.4580078125,79.5927505493164,66.13914489746094,72.98068237304688,78.86235046386719,70.79061889648438,54.259952545166016,64.63162231445312,51.145511627197266,58.69647216796875,76.08618927001953,78.65867614746094,71.70389556884766,78.60274505615234,74.68635559082031,65.20441436767578,77.05793762207031,70.71735382080078,71.12604522705078,62.256168365478516,52.75236129760742,59.543819427490234,67.9021987915039,62.80238342285156,61.807064056396484,72.77838134765625,65.11377716064453,60.73456954956055,71.70130920410156,66.5931625366211,46.686038970947266,38.96188735961914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050009.OF,,,,,,,,,,36.10959243774414,71.43600463867188,76.11750030517578,70.09215545654297,65.41326904296875,29.11631965637207,43.03069305419922,51.496402740478516,73.93946075439453,42.114418029785156,53.037593841552734,42.44068145751953,53.99109649658203,64.68771362304688,73.72749328613281,77.68573760986328,78.02417755126953,75.98126220703125,73.49263000488281,55.761165618896484,65.12406158447266,71.15345001220703,73.86541748046875,77.63876342773438,78.41609954833984,77.99844360351562,77.61470794677734,69.63136291503906,78.23480224609375,61.688053131103516,72.59851837158203,62.25516891479492,64.9769515991211,72.92912292480469,75.60414123535156,84.12933349609375,87.64213562011719,81.79621124267578,91.35955047607422,82.54765319824219,77.8309326171875,80.45613098144531,89.54229736328125,89.13284301757812,87.30606079101562,87.76188659667969,85.6488037109375,86.84416961669922,92.48458099365234,91.78318786621094,67.88986206054688,84.1076889038086,84.1838150024414,93.72115325927734,92.40752410888672,93.59085083007812,89.39301300048828,93.43240356445312,93.24144744873047,92.06454467773438,87.95393371582031,70.4671859741211,91.7890396118164,90.57337188720703,88.99236297607422,88.33637237548828,88.73301696777344,91.45304870605469,88.48941802978516,93.59017181396484,82.04412841796875,91.4703598022461,88.79768371582031,83.4073715209961,84.2886734008789,92.40213012695312,86.46343231201172,90.5150146484375,91.74067687988281,89.03633117675781,87.77510070800781,92.97203826904297,94.80850982666016,89.91649627685547,91.67646026611328
519909.OF,,,,,,,78.81108856201172,76.54885864257812,61.3164176940918,73.42926788330078,63.29789352416992,69.66078186035156,79.02251434326172,68.31351470947266,37.95075988769531,46.82062911987305,48.653778076171875,56.360679626464844,65.65477752685547,61.563716888427734,77.79830169677734,79.25286865234375,57.51775360107422,68.88471221923828,71.2631607055664,65.21244812011719,58.669578552246094,61.17858123779297,75.08882141113281,71.468994140625,71.76802825927734,76.13423919677734,73.2042007446289,73.54531860351562,72.81099700927734,73.47162628173828,57.923095703125,76.39894104003906,73.79486846923828,75.37327575683594,44.3350715637207,48.95066452026367,63.45079040527344,76.81770324707031,62.7222785949707,74.32572937011719,77.93417358398438,78.5401611328125,54.42753982543945,69.63224029541016,78.9464111328125,78.50180053710938,78.53411102294922,73.15267944335938,67.6028060913086,78.9590072631836,79.1385498046875,78.14765930175781,76.1653060913086,79.08424377441406,71.37096405029297,73.00718688964844,78.0356216430664,78.93272399902344,78.49527740478516,93.09957885742188,93.41089630126953,93.44914245605469,83.35257720947266,86.33514404296875,66.02979278564453,80.5391616821289,75.30056762695312,72.02359008789062,80.07770538330078,85.93331146240234,76.09798431396484,64.0079345703125,73.10659790039062,73.6631851196289,56.12220001220703,62.823116302490234,53.72322463989258,58.71988296508789,64.9800796508789,61.25874710083008,72.69210052490234,90.55842590332031,88.16080474853516,92.4447021484375,90.59513854980469,90.1986312866211,79.61507415771484,86.27154541015625
519918.OF,,,,,,,73.70254516601562,68.31370544433594,78.74166870117188,76.8756103515625,73.39948272705078,67.6817398071289,72.9461898803711,61.42315673828125,49.110103607177734,64.52822875976562,67.08597564697266,72.72454071044922,76.7795181274414,59.25815963745117,70.28438568115234,73.07581329345703,76.99720764160156,76.53889465332031,75.19564056396484,74.77002716064453,69.44428253173828,73.50244903564453,71.05358123779297,75.00092315673828,71.37621307373047,72.76838684082031,78.15118408203125,79.28577423095703,79.18191528320312,79.11955261230469,77.80535888671875,75.76721954345703,77.4244384765625,72.9267807006836,69.3906478881836,61.35037612915039,63.92168045043945,63.997039794921875,68.03462982177734,78.84131622314453,77.03309631347656,78.29142761230469,75.33708190917969,76.15780639648438,74.30445098876953,73.99207305908203,72.77909851074219,75.76919555664062,63.142906188964844,72.02616119384766,75.06708526611328,72.1152114868164,74.20409393310547,74.74935150146484,69.52687072753906,69.17122650146484,71.6664047241211,69.66818237304688,62.10996627807617,32.00847244262695,75.64303588867188,84.30594635009766,85.54449462890625,93.68154907226562,86.11300659179688,93.33642578125,85.74235534667969,89.41339874267578,87.17912292480469,79.26091003417969,86.05911254882812,93.89125061035156,90.4851303100586,64.14756774902344,89.0943374633789,66.2063217163086,93.61994171142578,77.6228256225586,92.42008209228516,89.59746551513672,93.32939910888672,86.03614807128906,41.44038391113281,94.05155181884766,92.83934020996094,90.60022735595703,90.03642272949219,94.0920181274414
000652.OF,,,,,,,76.55029296875,63.571502685546875,75.2822494506836,75.1680908203125,72.2470932006836,78.65643310546875,72.75296020507812,66.53998565673828,54.74980926513672,50.742733001708984,57.818878173828125,77.69471740722656,75.30548858642578,65.07009887695312,61.721832275390625,59.461124420166016,68.97764587402344,73.62774658203125,74.3550796508789,72.46366882324219,62.924652099609375,73.02186584472656,66.2242431640625,69.85679626464844,67.74664306640625,75.31075286865234,75.14824676513672,75.44888305664062,75.27727508544922,78.50743103027344,64.85546875,77.24786376953125,74.31024169921875,55.65391159057617,33.03982162475586,57.424869537353516,63.974056243896484,66.2169418334961,67.16300964355469,75.64505004882812,48.05882263183594,70.7674331665039,54.59482192993164,68.8714828491211,67.42561340332031,76.54298400878906,67.53634643554688,78.4730224609375,76.40625762939453,78.40849304199219,78.2319564819336,78.42672729492188,77.44841766357422,79.17546844482422,76.6385269165039,75.22602081298828,76.35892486572266,75.76603698730469,76.40876770019531,71.4464111328125,93.90623474121094,92.89415740966797,93.74838256835938,92.1414566040039,84.44329833984375,85.62041473388672,79.53907775878906,81.7499008178711,76.28968811035156,81.71813201904297,77.9946517944336,87.55006408691406,86.60812377929688,76.20098876953125,84.4215087890625,81.26168823242188,84.2065200805664,73.37754821777344,76.40084838867188,83.98451232910156,84.804443359375,81.8077621459961,79.1073226928711,89.36870574951172,84.70681762695312,81.7238998413086,84.97605895996094,85.48509216308594
500002.OF,,,,,,76.46946716308594,82.96934509277344,77.23963928222656,76.38399505615234,70.22173309326172,77.10528564453125,74.09927368164062,73.5687255859375,67.25485229492188,66.86416625976562,62.78053283691406,64.35979461669922,68.0386734008789,54.2669792175293,65.0649642944336,70.0462646484375,56.65074157714844,75.64454650878906,75.89013671875,79.00445556640625,79.52711486816406,75.79075622558594,75.27378845214844,77.75691223144531,78.71060943603516,71.35188293457031,72.2489242553711,75.44478607177734,77.37286376953125,77.97147369384766,76.65575408935547,76.84559631347656,78.42583465576172,78.06879425048828,76.84738159179688,41.014259338378906,68.83912658691406,67.81602478027344,59.0385856628418,77.73200988769531,78.5578842163086,77.66569519042969,77.47722625732422,73.84434509277344,71.04064178466797,72.65779113769531,76.05851745605469,59.231651306152344,71.96055603027344,73.88809967041016,68.5450439453125,63.72492218017578,71.95272064208984,77.646484375,76.8437271118164,70.108642578125,69.57867431640625,78.8654556274414,75.11446380615234,77.2231216430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500003.OF,,,47.79246139526367,67.96434020996094,64.86007690429688,79.06438446044922,78.79922485351562,75.31216430664062,68.36152648925781,74.69886779785156,65.07815551757812,71.96743774414062,84.29340362548828,72.36418151855469,44.09419631958008,49.20814895629883,49.58995056152344,59.09318923950195,64.05184173583984,66.08330535888672,76.2313003540039,71.16761779785156,62.98955154418945,73.10186004638672,70.68404388427734,68.45294952392578,67.74549102783203,65.74691009521484,72.32110595703125,72.25969696044922,75.87632751464844,74.04734802246094,76.38507080078125,75.72589874267578,73.21681213378906,77.13924407958984,70.65878295898438,76.23993682861328,73.24529266357422,74.90790557861328,52.028038024902344,56.33852005004883,60.26728820800781,58.75762176513672,72.56420135498047,75.53900146484375,73.3766098022461,77.87032318115234,60.13068771362305,63.33203887939453,76.38423156738281,76.85435485839844,77.84486389160156,76.05659484863281,70.18915557861328,75.28947448730469,77.12114715576172,73.74967956542969,71.67665100097656,70.32875061035156,33.94028091430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160627.OF,,,,,,,72.94037628173828,69.1246109008789,72.1860580444336,75.56356811523438,69.69322204589844,69.94261932373047,73.77902221679688,68.26815795898438,49.649620056152344,44.33289337158203,54.493309020996094,72.96566772460938,69.08255767822266,49.39777374267578,59.825164794921875,67.64384460449219,64.74505615234375,68.56294250488281,74.8897476196289,66.85669708251953,69.55807495117188,71.09925079345703,68.51138305664062,69.17066955566406,69.84457397460938,71.81303405761719,73.08293914794922,74.74748229980469,76.19705200195312,77.28569030761719,62.5851936340332,77.56099700927734,78.63275909423828,77.52706909179688,65.38043212890625,65.10212707519531,51.439964294433594,47.39817810058594,55.510066986083984,73.79317474365234,71.26056671142578,74.45177459716797,75.3653793334961,67.39595031738281,74.03367614746094,76.4538803100586,70.8045654296875,74.84941864013672,74.81629943847656,72.56719970703125,66.34049987792969,74.80117797851562,73.90581512451172,77.5235366821289,55.916709899902344,54.30845260620117,76.84577941894531,77.72679138183594,68.61389923095703,46.56345748901367,78.5726318359375,87.35592651367188,92.38385772705078,94.0556411743164,89.54458618164062,87.2626724243164,84.56028747558594,84.56331634521484,84.66148376464844,90.58399963378906,63.42392349243164,89.47218322753906,88.48019409179688,90.18916320800781,54.09913635253906,90.85159301757812,89.75260162353516,75.78033447265625,93.63448333740234,86.34700775146484,84.20960235595703,92.25814819335938,91.68838500976562,93.33702850341797,92.31318664550781,90.99862670898438,88.3719711303711,90.03829956054688
160133.OF,,,,,,,,73.16851043701172,77.38948822021484,77.81145477294922,66.78817749023438,76.9893798828125,72.21929931640625,64.90396118164062,46.02342224121094,45.80072784423828,58.410797119140625,59.13916015625,56.174007415771484,48.4651985168457,59.42913055419922,58.85150146484375,58.11237716674805,74.14131927490234,77.16632843017578,70.4617691040039,70.17872619628906,75.7205810546875,72.45015716552734,69.90031433105469,70.95306396484375,62.31132888793945,73.06103515625,77.46682739257812,77.4580078125,79.5927505493164,66.13914489746094,72.98068237304688,78.86235046386719,70.79061889648438,54.259952545166016,64.63162231445312,51.145511627197266,58.69647216796875,76.08618927001953,78.65867614746094,71.70389556884766,78.60274505615234,74.68635559082031,65.20441436767578,77.05793762207031,70.71735382080078,71.12604522705078,62.256168365478516,52.75236129760742,59.543819427490234,67.9021987915039,62.80238342285156,61.807064056396484,72.77838134765625,65.11377716064453,60.73456954956055,71.70130920410156,66.5931625366211,46.686038970947266,38.96188735961914,67.17095184326172,89.99967956542969,87.91952514648438,84.49285125732422,85.30046844482422,85.1504135131836,87.9389419555664,83.75886535644531,80.52528381347656,80.37489318847656,91.2989730834961,81.4212875366211,87.38262939453125,86.04905700683594,81.56112670898438,81.62171173095703,82.07926177978516,80.30233001708984,83.84394073486328,89.09678649902344,82.26563262939453,82.63766479492188,80.379638671875,81.00066375732422,90.22394561767578,89.45284271240234,80.53666687011719,82.90798950195312
519606.OF,,,,,,,,60.18923568725586,71.81842041015625,66.7729263305664,71.87134552001953,78.28809356689453,73.22062683105469,66.15718841552734,60.200748443603516,60.877994537353516,58.919700622558594,63.5506706237793,64.28189849853516,60.10487365722656,58.22719955444336,70.9539794921875,64.88157653808594,68.17247009277344,78.41658782958984,72.44317626953125,73.82865905761719,73.42324829101562,72.69970703125,73.07604217529297,74.3908920288086,76.941162109375,79.67675018310547,81.23686218261719,80.31208038330078,78.201171875,79.34829711914062,77.53614807128906,73.6768569946289,66.48846435546875,69.73273468017578,62.21102523803711,58.65444564819336,76.07046508789062,69.93386840820312,72.40119934082031,70.44556427001953,78.4034194946289,77.5964126586914,74.20726776123047,79.11399841308594,78.1372299194336,77.63298034667969,75.33258056640625,74.97880554199219,74.39213562011719,76.970458984375,76.03124237060547,74.14046478271484,76.18902587890625,78.38512420654297,76.54563903808594,78.69158172607422,75.27130889892578,74.07594299316406,72.34915161132812,75.38378143310547,97.71255493164062,94.4472427368164,94.2254867553711,82.87310791015625,87.34402465820312,84.65738677978516,83.73583221435547,90.42367553710938,80.2479476928711,86.7133560180664,86.2046890258789,85.55888366699219,82.53411865234375,89.88642883300781,88.22866821289062,88.39672088623047,83.84516143798828,90.1078109741211,87.06822204589844,86.6971664428711,90.17189025878906,92.298828125,90.72610473632812,92.93579864501953,94.0934066772461,90.4763412475586,89.75436401367188
